2307,(place 1226),Salford,(place 1226),Salford,2
2627,(house 690),Tameside,(place 1225),Tameside,7
1578,(place 1230),Rochdale,(house 1100),Rochdale,10
2616,(house 700),Tameside,(house 700),Tameside,2
2467,(place 1225),Tameside,(place 1225),Tameside,2
2235,(house 239),Manchester,(place 1225),Tameside,18
2667,(house 790),Tameside,(place 1225),Tameside,18
2251,(place 1225),Tameside,(place 1225),Tameside,2
1362,(place 1231),Oldham,(house 647),Oldham,10
1818,(house 1052),Trafford,(place 1228),Manchester,18
2240,(house 358),Manchester,(place 1228),Manchester,18
2265,(house 485),Manchester,(place 1226),Salford,18
2681,(place 1225),Tameside,(house 808),Tameside,10
1403,(house 638),Oldham,(place 1231),Oldham,18
2365,(place 1231),Oldham,(place 1231),Oldham,2
1667,(house 197),Bury,(place 1227),Bury,18
1537,(house 1139),Rochdale,(place 1230),Rochdale,18
2648,(house 790),Tameside,(place 1225),Tameside,18
2552,(house 692),Tameside,(place 1225),Tameside,18
2658,(house 754),Tameside,(house 754),Tameside,2
2536,(place 1225),Tameside,(house 694),Tameside,8
2687,(place 1225),Tameside,(house 744),Tameside,10
2700,(place 1225),Tameside,(house 718),Tameside,8
1232,(house 676),Oldham,(place 1230),Rochdale,18
2620,(place 1225),Tameside,(place 1225),Tameside,2
2356,(house 234),Manchester,(place 1225),Tameside,18
2571,(house 780),Tameside,(house 780),Tameside,2
2454,(house 499),Manchester,(place 1225),Tameside,18
2528,(house 789),Tameside,(house 789),Tameside,2
1698,(house 150),Bury,(place 1227),Bury,18
1428,(house 1137),Rochdale,(place 1227),Bury,18
2636,(house 739),Tameside,(place 1225),Tameside,18
2478,(place 1225),Tameside,(place 1225),Tameside,2
2198,(house 531),Manchester,(place 1228),Manchester,18
1532,(place 1230),Rochdale,(house 1172),Rochdale,10
2688,(place 1225),Tameside,(house 723),Tameside,9
2499,(place 1225),Tameside,(place 1225),Tameside,2
1265,(house 578),Oldham,(place 1226),Salford,18
2318,(place 1225),Tameside,(place 1225),Tameside,2
2386,(house 234),Manchester,(place 1225),Tameside,18
2593,(house 737),Tameside,(place 1225),Tameside,18
2581,(place 1225),Tameside,(place 1225),Tameside,2
2525,(place 1225),Tameside,(house 772),Tameside,10
2548,(house 798),Tameside,(house 798),Tameside,2
2689,(house 679),Tameside,(house 679),Tameside,2
2274,(house 478),Manchester,(place 1225),Tameside,19
2531,(place 1225),Tameside,(house 810),Tameside,10
2681,(house 808),Tameside,(house 808),Tameside,2
2528,(house 789),Tameside,(house 789),Tameside,2
2187,(house 323),Manchester,(place 1228),Manchester,19
2499,(place 1225),Tameside,(place 1225),Tameside,2
1777,(house 975),Trafford,(place 1229),Trafford,19
2382,(house 339),Manchester,(place 1228),Manchester,19
2356,(place 1225),Tameside,(place 1225),Tameside,2
1577,(house 1188),Rochdale,(place 1230),Rochdale,19
2571,(house 780),Tameside,(house 780),Tameside,2
2506,(house 478),Manchester,(place 1225),Tameside,19
2525,(house 772),Tameside,(house 772),Tameside,2
2552,(place 1225),Tameside,(place 1225),Tameside,2
1803,(house 975),Trafford,(place 1229),Trafford,19
1303,(house 553),Oldham,(place 1231),Oldham,19
2498,(place 1228),Manchester,(place 1229),Trafford,7
1529,(house 1136),Rochdale,(place 1226),Salford,19
2555,(place 1225),Tameside,(house 702),Tameside,9
2473,(place 1225),Tameside,(place 1225),Tameside,2
2478,(place 1225),Tameside,(place 1225),Tameside,2
2542,(house 765),Tameside,(place 1225),Tameside,19
2568,(place 1225),Tameside,(house 761),Tameside,10
2318,(place 1225),Tameside,(place 1225),Tameside,2
2467,(place 1225),Tameside,(place 1225),Tameside,2
1983,(place 1226),Salford,(place 1227),Bury,11
2554,(house 713),Tameside,(place 1225),Tameside,19
2532,(place 1225),Tameside,(house 750),Tameside,10
1752,(place 1227),Bury,(place 1226),Salford,11
2235,(place 1225),Tameside,(place 1225),Tameside,2
2656,(place 1225),Tameside,(house 705),Tameside,9
2569,(place 1225),Tameside,(house 808),Tameside,10
1664,(house 132),Bury,(place 1226),Salford,19
2613,(place 1225),Tameside,(house 750),Tameside,10
2688,(house 723),Tameside,(house 723),Tameside,2
2691,(place 1225),Tameside,(house 746),Tameside,10
2548,(house 798),Tameside,(house 798),Tameside,2
2627,(place 1225),Tameside,(place 1225),Tameside,2
1428,(place 1227),Bury,(place 1227),Bury,2
2421,(house 478),Manchester,(place 1225),Tameside,19
2325,(place 1225),Tameside,(place 1225),Tameside,2
1341,(house 553),Oldham,(place 1231),Oldham,19
2658,(house 754),Tameside,(house 754),Tameside,2
1461,(house 1103),Rochdale,(place 1226),Salford,19
1362,(house 647),Oldham,(house 647),Oldham,2
2700,(house 718),Tameside,(house 718),Tameside,2
2454,(place 1225),Tameside,(place 1225),Tameside,2
2450,(place 1228),Manchester,(place 1229),Trafford,7
2433,(place 1225),Tameside,(place 1225),Tameside,2
2575,(house 698),Tameside,(place 1225),Tameside,7
2667,(place 1225),Tameside,(place 1225),Tameside,2
1613,(place 1227),Bury,(place 1227),Bury,2
2555,(house 702),Tameside,(house 702),Tameside,2
2525,(house 772),Tameside,(house 772),Tameside,2
2445,(place 1225),Tameside,(house 538),Manchester,11
1803,(place 1229),Trafford,(place 1229),Trafford,2
2506,(place 1225),Tameside,(place 1225),Tameside,2
1743,(house 139),Bury,(place 1226),Salford,20
2345,(place 1226),Salford,(place 1227),Bury,11
2542,(place 1225),Tameside,(place 1225),Tameside,2
2504,(house 415),Manchester,(place 1225),Tameside,20
2569,(house 808),Tameside,(house 808),Tameside,2
2498,(place 1229),Trafford,(place 1229),Trafford,2
2683,(house 760),Tameside,(place 1225),Tameside,20
1529,(place 1226),Salford,(place 1226),Salford,2
2545,(place 1225),Tameside,(house 783),Tameside,11
2318,(place 1225),Tameside,(place 1225),Tameside,2
2660,(place 1225),Tameside,(house 774),Tameside,11
1300,(house 623),Oldham,(place 1230),Rochdale,20
2473,(place 1225),Tameside,(place 1225),Tameside,2
2421,(place 1225),Tameside,(place 1225),Tameside,2
2356,(place 1225),Tameside,(place 1225),Tameside,2
2602,(place 1225),Tameside,(house 767),Tameside,10
2222,(house 282),Manchester,(place 1225),Tameside,20
1826,(house 1020),Trafford,(place 1226),Salford,20
2658,(house 754),Tameside,(house 754),Tameside,2
2538,(place 1225),Tameside,(house 729),Tameside,9
2499,(place 1225),Tameside,(place 1225),Tameside,2
2166,(house 529),Manchester,(place 1229),Trafford,20
2153,(house 530),Manchester,(place 1228),Manchester,20
2571,(house 780),Tameside,(house 780),Tameside,2
1438,(place 1230),Rochdale,(house 1154),Rochdale,11
2552,(place 1225),Tameside,(place 1225),Tameside,2
2456,(house 535),Manchester,(place 1228),Manchester,20
2313,(house 287),Manchester,(place 1229),Trafford,20
2478,(place 1225),Tameside,(place 1225),Tameside,2
2613,(house 750),Tameside,(house 750),Tameside,2
1348,(place 1231),Oldham,(house 631),Oldham,11
2622,(place 1225),Tameside,(house 682),Tameside,11
1334,(house 614),Oldham,(place 1230),Rochdale,20
2452,(house 275),Manchester,(place 1228),Manchester,20
2433,(place 1225),Tameside,(place 1225),Tameside,2
1638,(place 1226),Salford,(house 210),Bury,11
2584,(place 1225),Tameside,(house 784),Tameside,10
2218,(house 531),Manchester,(place 1229),Trafford,20
2627,(place 1225),Tameside,(place 1225),Tameside,2
2467,(place 1225),Tameside,(place 1225),Tameside,2
2645,(place 1225),Tameside,(house 783),Tameside,11
1577,(place 1230),Rochdale,(place 1230),Rochdale,2
1716,(place 1226),Salford,(place 1227),Bury,11
2674,(house 775),Tameside,(place 1225),Tameside,8
2694,(house 794),Tameside,(place 1225),Tameside,8
2645,(house 783),Tameside,(house 783),Tameside,2
2584,(house 784),Tameside,(house 784),Tameside,2
1634,(place 1226),Salford,(house 161),Bury,11
2499,(place 1225),Tameside,(place 1225),Tameside,2
2254,(house 332),Manchester,(place 1231),Oldham,21
1257,(house 559),Oldham,(place 1227),Bury,21
2456,(place 1228),Manchester,(place 1228),Manchester,2
2277,(house 231),Manchester,(place 1226),Salford,21
1630,(house 186),Bury,(place 1227),Bury,11
2571,(house 780),Tameside,(house 780),Tameside,2
2256,(house 238),Manchester,(place 1228),Manchester,21
2218,(place 1229),Trafford,(place 1229),Trafford,2
2658,(house 754),Tameside,(house 754),Tameside,2
2650,(place 1225),Tameside,(house 804),Tameside,11
2048,(house 951),Salford,(place 1226),Salford,21
2660,(house 774),Tameside,(house 774),Tameside,2
2395,(house 340),Manchester,(place 1227),Bury,21
2525,(house 772),Tameside,(house 772),Tameside,2
2486,(house 417),Manchester,(place 1225),Tameside,21
1577,(place 1230),Rochdale,(place 1230),Rochdale,2
2594,(house 730),Tameside,(place 1225),Tameside,8
2444,(house 522),Manchester,(place 1226),Salford,21
2555,(house 702),Tameside,(house 702),Tameside,2
2056,(house 840),Salford,(place 1227),Bury,21
2478,(place 1225),Tameside,(place 1225),Tameside,2
1608,(house 213),Bury,(place 1226),Salford,8
2661,(house 780),Tameside,(place 1225),Tameside,8
2683,(place 1225),Tameside,(place 1225),Tameside,2
1697,(house 206),Bury,(place 1227),Bury,8
2622,(house 682),Tameside,(house 682),Tameside,2
1394,(house 553),Oldham,(place 1230),Rochdale,21
1901,(place 1228),Manchester,(place 1229),Trafford,7
2356,(place 1225),Tameside,(place 1225),Tameside,2
1874,(house 978),Trafford,(place 1226),Salford,21
1999,(house 817),Salford,(place 1231),Oldham,21
2699,(place 1225),Tameside,(house 773),Tameside,11
2566,(place 1225),Tameside,(house 702),Tameside,9
2473,(place 1225),Tameside,(place 1225),Tameside,2
2504,(place 1225),Tameside,(place 1225),Tameside,2
2659,(house 755),Tameside,(place 1225),Tameside,8
2153,(place 1228),Manchester,(place 1228),Manchester,2
2244,(house 295),Manchester,(place 1230),Rochdale,21
2600,(house 776),Tameside,(place 1225),Tameside,8
2585,(house 756),Tameside,(place 1225),Tameside,21
2538,(house 729),Tameside,(house 729),Tameside,2
2494,(house 455),Manchester,(place 1226),Salford,8
2542,(place 1225),Tameside,(place 1225),Tameside,2
1565,(house 1199),Rochdale,(place 1226),Salford,21
2645,(house 783),Tameside,(house 783),Tameside,2
2303,(house 383),Manchester,(place 1226),Salford,22
2249,(place 1226),Salford,(place 1227),Bury,14
2696,(place 1225),Tameside,(house 764),Tameside,12
1901,(place 1229),Trafford,(place 1229),Trafford,2
2153,(place 1228),Manchester,(place 1228),Manchester,2
2427,(house 463),Manchester,(place 1229),Trafford,22
2659,(place 1225),Tameside,(place 1225),Tameside,2
1645,(place 1226),Salford,(house 145),Bury,12
2458,(house 227),Manchester,(place 1228),Manchester,22
1257,(place 1227),Bury,(place 1227),Bury,2
1240,(place 1230),Rochdale,(house 667),Oldham,12
2622,(house 682),Tameside,(house 682),Tameside,2
2530,(place 1225),Tameside,(house 734),Tameside,12
2420,(place 1228),Manchester,(house 495),Manchester,12
2304,(place 1225),Tameside,(house 294),Manchester,12
1824,(place 1229),Trafford,(house 959),Trafford,12
2277,(place 1226),Salford,(place 1226),Salford,2
2526,(place 1225),Tameside,(house 682),Tameside,11
2124,(house 949),Salford,(place 1226),Salford,22
2479,(house 480),Manchester,(place 1229),Trafford,22
1234,(house 568),Oldham,(place 1230),Rochdale,22
2590,(place 1225),Tameside,(house 704),Tameside,12
2147,(house 416),Manchester,(place 1231),Oldham,22
2504,(place 1225),Tameside,(place 1225),Tameside,2
2611,(place 1225),Tameside,(house 707),Tameside,12
2354,(house 480),Manchester,(place 1229),Trafford,22
1430,(house 1156),Rochdale,(place 1231),Oldham,22
1916,(house 1090),Trafford,(place 1229),Trafford,22
2054,(house 949),Salford,(place 1226),Salford,22
2368,(house 359),Manchester,(place 1231),Oldham,22
2600,(place 1225),Tameside,(place 1225),Tameside,2
2356,(place 1225),Tameside,(place 1225),Tameside,2
2640,(house 695),Tameside,(place 1225),Tameside,8
2456,(place 1228),Manchester,(place 1228),Manchester,2
2658,(house 754),Tameside,(house 754),Tameside,2
1534,(house 1156),Rochdale,(place 1231),Oldham,22
2232,(house 228),Manchester,(place 1230),Rochdale,22
2056,(place 1227),Bury,(place 1227),Bury,2
2217,(house 480),Manchester,(place 1229),Trafford,22
1565,(place 1226),Salford,(place 1226),Salford,2
2660,(house 774),Tameside,(house 774),Tameside,2
1439,(house 1138),Rochdale,(place 1231),Oldham,22
1396,(place 1231),Oldham,(house 563),Oldham,12
1444,(house 1150),Rochdale,(place 1231),Oldham,22
2694,(place 1225),Tameside,(place 1225),Tameside,2
1797,(house 1083),Trafford,(place 1226),Salford,22
1876,(house 1042),Trafford,(place 1226),Salford,22
1593,(house 1156),Rochdale,(place 1231),Oldham,22
2643,(place 1231),Oldham,(house 728),Tameside,12
2254,(place 1231),Oldham,(place 1231),Oldham,2
2218,(place 1229),Trafford,(place 1229),Trafford,2
2444,(place 1226),Salford,(place 1226),Salford,2
1340,(place 1225),Tameside,(house 598),Oldham,12
2699,(house 773),Tameside,(house 773),Tameside,2
2441,(house 388),Manchester,(place 1228),Manchester,22
2683,(place 1225),Tameside,(place 1225),Tameside,2
2181,(place 1227),Bury,(place 1226),Salford,11
2555,(house 702),Tameside,(house 702),Tameside,2
2571,(house 780),Tameside,(house 780),Tameside,2
2661,(place 1225),Tameside,(place 1225),Tameside,2
1527,(house 1125),Rochdale,(place 1231),Oldham,22
2158,(house 463),Manchester,(place 1229),Trafford,22
2252,(house 534),Manchester,(place 1230),Rochdale,22
2574,(house 731),Tameside,(place 1225),Tameside,22
2374,(house 236),Manchester,(place 1228),Manchester,22
2582,(place 1225),Tameside,(house 707),Tameside,12
1908,(house 1010),Trafford,(place 1227),Bury,22
1874,(place 1226),Salford,(place 1226),Salford,2
2174,(house 322),Manchester,(place 1229),Trafford,23
2571,(house 780),Tameside,(house 780),Tameside,2
2504,(place 1225),Tameside,(place 1225),Tameside,2
2653,(house 753),Tameside,(place 1225),Tameside,23
2167,(house 541),Manchester,(place 1225),Tameside,23
2699,(house 773),Tameside,(house 773),Tameside,2
2368,(place 1231),Oldham,(place 1231),Oldham,2
1347,(place 1230),Rochdale,(place 1231),Oldham,14
2218,(place 1229),Trafford,(place 1229),Trafford,2
2254,(place 1231),Oldham,(place 1231),Oldham,2
2694,(place 1225),Tameside,(place 1225),Tameside,2
2375,(house 359),Manchester,(place 1229),Trafford,23
2517,(house 541),Manchester,(place 1225),Tameside,23
2661,(place 1225),Tameside,(place 1225),Tameside,2
1402,(house 625),Oldham,(place 1225),Tameside,23
1758,(house 983),Trafford,(place 1226),Salford,23
2641,(house 787),Tameside,(place 1225),Tameside,8
2054,(place 1226),Salford,(place 1226),Salford,2
2252,(place 1230),Rochdale,(place 1230),Rochdale,2
1654,(house 151),Bury,(place 1226),Salford,23
2185,(house 268),Manchester,(place 1229),Trafford,23
1867,(house 974),Trafford,(place 1229),Trafford,23
2181,(place 1226),Salford,(place 1226),Salford,2
1592,(place 1230),Rochdale,(place 1231),Oldham,15
1657,(place 1227),Bury,(place 1226),Salford,15
2445,(house 538),Manchester,(house 538),Manchester,4
2611,(house 707),Tameside,(house 707),Tameside,2
1235,(house 576),Oldham,(place 1230),Rochdale,23
2322,(house 481),Manchester,(place 1229),Trafford,23
1340,(house 598),Oldham,(house 598),Oldham,2
1527,(place 1231),Oldham,(place 1231),Oldham,2
2510,(place 1225),Tameside,(house 310),Manchester,12
2292,(house 322),Manchester,(place 1226),Salford,23
1900,(house 1079),Trafford,(place 1226),Salford,23
2696,(house 764),Tameside,(house 764),Tameside,2
2628,(house 721),Tameside,(place 1225),Tameside,8
2660,(house 774),Tameside,(house 774),Tameside,2
1834,(house 1039),Trafford,(place 1227),Bury,23
2477,(place 1225),Tameside,(house 294),Manchester,12
2284,(house 311),Manchester,(place 1229),Trafford,23
2374,(place 1228),Manchester,(place 1228),Manchester,2
2356,(place 1225),Tameside,(place 1225),Tameside,2
1849,(house 1055),Trafford,(place 1226),Salford,23
2377,(house 243),Manchester,(place 1228),Manchester,23
2444,(place 1226),Salford,(place 1226),Salford,2
2533,(house 708),Tameside,(house 708),Tameside,8
2197,(house 329),Manchester,(place 1228),Manchester,23
1848,(house 964),Trafford,(place 1226),Salford,24
1758,(place 1226),Salford,(place 1226),Salford,2
2510,(house 310),Manchester,(house 310),Manchester,2
1770,(house 1020),Trafford,(place 1228),Manchester,24
2677,(house 730),Tameside,(place 1225),Tameside,8
1624,(house 197),Bury,(place 1226),Salford,9
2360,(house 312),Manchester,(place 1225),Tameside,24
2618,(place 1225),Tameside,(house 724),Tameside,12
1940,(house 1066),Trafford,(place 1226),Salford,24
2649,(house 745),Tameside,(place 1230),Rochdale,24
2633,(house 762),Tameside,(place 1225),Tameside,9
2184,(house 431),Manchester,(place 1229),Trafford,24
1390,(place 1231),Oldham,(house 620),Oldham,13
1278,(house 576),Oldham,(place 1227),Bury,24
1407,(house 672),Oldham,(place 1231),Oldham,24
1996,(house 844),Salford,(place 1228),Manchester,24
2329,(house 225),Manchester,(place 1228),Manchester,24
2446,(house 332),Manchester,(place 1228),Manchester,24
1402,(place 1225),Tameside,(place 1225),Tameside,2
1872,(house 1029),Trafford,(place 1227),Bury,24
2388,(place 1228),Manchester,(house 366),Manchester,13
2504,(place 1225),Tameside,(place 1225),Tameside,2
2409,(place 1225),Tameside,(house 482),Manchester,13
2521,(house 729),Tameside,(place 1225),Tameside,9
1513,(place 1231),Oldham,(house 1103),Rochdale,13
2445,(house 538),Manchester,(house 538),Manchester,2
1340,(house 598),Oldham,(house 598),Oldham,2
2699,(house 773),Tameside,(house 773),Tameside,2
1416,(place 1225),Tameside,(house 575),Oldham,13
2533,(house 708),Tameside,(house 708),Tameside,2
1506,(house 1103),Rochdale,(place 1227),Bury,24
2684,(place 1225),Tameside,(house 763),Tameside,13
2571,(house 780),Tameside,(house 780),Tameside,2
1834,(place 1227),Bury,(place 1227),Bury,2
2219,(place 1226),Salford,(house 332),Manchester,13
2177,(house 320),Manchester,(place 1228),Manchester,24
2118,(house 839),Salford,(place 1226),Salford,24
2588,(place 1225),Tameside,(house 707),Tameside,12
1867,(place 1229),Trafford,(place 1229),Trafford,2
1693,(place 1226),Salford,(house 105),Bury,13
2502,(house 476),Manchester,(place 1225),Tameside,24
2146,(place 1227),Bury,(house 247),Manchester,13
2037,(house 855),Salford,(place 1226),Salford,24
1425,(house 1103),Rochdale,(place 1227),Bury,24
1277,(place 1225),Tameside,(house 657),Oldham,12
2291,(place 1226),Salford,(house 332),Manchester,13
1900,(place 1226),Salford,(place 1226),Salford,2
1236,(house 586),Oldham,(place 1231),Oldham,24
2407,(house 514),Manchester,(place 1227),Bury,24
2685,(house 745),Tameside,(place 1230),Rochdale,24
1573,(house 1188),Rochdale,(place 1227),Bury,24
1654,(place 1226),Salford,(place 1226),Salford,2
2225,(place 1227),Bury,(house 442),Manchester,13
2211,(house 320),Manchester,(place 1228),Manchester,24
2477,(house 294),Manchester,(house 294),Manchester,2
2629,(house 729),Tameside,(place 1225),Tameside,9
1540,(house 1163),Rochdale,(place 1227),Bury,24
2349,(house 320),Manchester,(place 1228),Manchester,24
2591,(house 775),Tameside,(place 1225),Tameside,8
1449,(place 1231),Oldham,(house 1103),Rochdale,13
2611,(house 707),Tameside,(house 707),Tameside,2
2693,(house 708),Tameside,(place 1225),Tameside,9
1387,(place 1225),Tameside,(house 575),Oldham,13
2575,(place 1225),Tameside,(house 698),Tameside,7
2611,(house 707),Tameside,(house 707),Tameside,2
1900,(place 1226),Salford,(place 1226),Salford,2
2655,(house 758),Tameside,(place 1225),Tameside,9
1804,(house 1021),Trafford,(place 1226),Salford,25
1359,(house 546),Oldham,(place 1226),Salford,25
2146,(house 247),Manchester,(house 247),Manchester,2
2587,(house 679),Tameside,(place 1225),Tameside,9
2313,(place 1229),Trafford,(place 1228),Manchester,6
1867,(place 1229),Trafford,(place 1229),Trafford,2
1236,(place 1231),Oldham,(place 1231),Oldham,2
1388,(house 667),Oldham,(place 1226),Salford,25
1868,(house 968),Trafford,(place 1226),Salford,25
1810,(house 1090),Trafford,(place 1231),Oldham,25
1647,(place 1226),Salford,(place 1227),Bury,12
2510,(house 310),Manchester,(house 310),Manchester,2
2047,(house 874),Salford,(place 1228),Manchester,25
2118,(place 1226),Salford,(place 1226),Salford,2
1613,(place 1227),Bury,(house 121),Bury,7
1863,(house 972),Trafford,(place 1226),Salford,25
2360,(place 1225),Tameside,(place 1225),Tameside,2
2560,(place 1225),Tameside,(house 707),Tameside,12
1777,(place 1229),Trafford,(place 1228),Manchester,7
2533,(house 708),Tameside,(house 708),Tameside,2
2450,(place 1229),Trafford,(place 1228),Manchester,7
1309,(place 1231),Oldham,(place 1230),Rochdale,14
1340,(house 598),Oldham,(house 598),Oldham,2
1966,(house 858),Salford,(place 1226),Salford,25
1932,(house 1003),Trafford,(place 1227),Bury,25
2477,(house 294),Manchester,(house 294),Manchester,2
2666,(place 1225),Tameside,(house 722),Tameside,13
1617,(house 175),Bury,(place 1227),Bury,25
2504,(place 1225),Tameside,(place 1225),Tameside,2
2633,(place 1225),Tameside,(place 1225),Tameside,2
2632,(place 1225),Tameside,(house 742),Tameside,13
1770,(place 1228),Manchester,(place 1228),Manchester,2
2576,(place 1225),Tameside,(house 742),Tameside,13
1285,(house 545),Oldham,(house 545),Oldham,10
2629,(place 1225),Tameside,(place 1225),Tameside,2
1382,(house 644),Oldham,(place 1226),Salford,25
2591,(place 1225),Tameside,(place 1225),Tameside,2
1779,(house 1071),Trafford,(place 1228),Manchester,25
2036,(house 913),Salford,(place 1229),Trafford,25
2690,(house 700),Tameside,(place 1225),Tameside,9
2536,(house 694),Tameside,(place 1225),Tameside,8
2699,(house 773),Tameside,(house 773),Tameside,2
1633,(house 181),Bury,(place 1227),Bury,25
2349,(place 1228),Manchester,(place 1228),Manchester,2
1656,(house 181),Bury,(place 1227),Bury,25
2536,(place 1225),Tameside,(place 1225),Tameside,2
2635,(place 1225),Tameside,(house 802),Tameside,14
2132,(house 832),Salford,(place 1231),Oldham,26
1798,(house 971),Trafford,(place 1226),Salford,26
1906,(house 978),Trafford,(place 1227),Bury,26
1238,(place 1231),Oldham,(place 1230),Rochdale,16
2689,(house 679),Tameside,(place 1225),Tameside,9
2423,(house 416),Manchester,(place 1228),Manchester,26
2690,(place 1225),Tameside,(place 1225),Tameside,2
2612,(place 1225),Tameside,(house 681),Tameside,12
2498,(place 1229),Trafford,(place 1228),Manchester,7
2390,(place 1225),Tameside,(house 538),Manchester,14
1789,(house 1092),Trafford,(place 1228),Manchester,26
2652,(house 803),Tameside,(place 1225),Tameside,26
1424,(house 1161),Rochdale,(place 1231),Oldham,26
2671,(place 1225),Tameside,(house 807),Tameside,13
2207,(house 339),Manchester,(place 1227),Bury,26
1519,(place 1231),Oldham,(place 1230),Rochdale,13
2422,(place 1225),Tameside,(house 509),Manchester,14
1982,(house 944),Salford,(place 1226),Salford,26
2504,(place 1225),Tameside,(place 1225),Tameside,2
2102,(house 896),Salford,(place 1229),Trafford,26
2556,(house 728),Tameside,(place 1226),Salford,26
1359,(place 1226),Salford,(place 1226),Salford,2
2313,(place 1228),Manchester,(place 1228),Manchester,2
1952,(house 876),Salford,(place 1227),Bury,26
2576,(house 742),Tameside,(house 742),Tameside,2
2330,(place 1225),Tameside,(house 384),Manchester,14
2397,(place 1225),Tameside,(house 488),Manchester,13
2627,(place 1225),Tameside,(house 690),Tameside,7
2596,(house 777),Tameside,(place 1225),Tameside,9
2165,(house 225),Manchester,(place 1229),Trafford,26
2360,(place 1225),Tameside,(place 1225),Tameside,2
1236,(place 1231),Oldham,(place 1231),Oldham,2
2638,(house 803),Tameside,(place 1225),Tameside,26
2616,(house 700),Tameside,(place 1225),Tameside,9
2176,(place 1227),Bury,(house 237),Manchester,14
2680,(place 1225),Tameside,(house 771),Tameside,14
1379,(house 668),Oldham,(place 1230),Rochdale,26
1812,(house 974),Trafford,(place 1231),Oldham,26
1613,(house 121),Bury,(house 121),Bury,2
1340,(house 598),Oldham,(house 598),Oldham,2
2533,(house 708),Tameside,(house 708),Tameside,2
1233,(place 1225),Tameside,(house 545),Oldham,14
2624,(place 1225),Tameside,(house 771),Tameside,14
1289,(house 668),Oldham,(place 1230),Rochdale,26
2633,(place 1225),Tameside,(place 1225),Tameside,2
2700,(house 718),Tameside,(place 1225),Tameside,8
2620,(place 1225),Tameside,(house 758),Tameside,9
2654,(place 1225),Tameside,(house 786),Tameside,14
2575,(house 698),Tameside,(house 698),Tameside,2
1820,(house 978),Trafford,(place 1227),Bury,26
2675,(house 803),Tameside,(place 1225),Tameside,26
2548,(house 798),Tameside,(place 1225),Tameside,9
1774,(house 1026),Trafford,(place 1228),Manchester,27
1905,(house 970),Trafford,(place 1228),Manchester,27
1493,(house 1178),Rochdale,(place 1226),Salford,27
2638,(place 1225),Tameside,(place 1225),Tameside,2
1809,(house 1011),Trafford,(place 1228),Manchester,27
2687,(house 744),Tameside,(place 1225),Tameside,10
2688,(house 723),Tameside,(place 1225),Tameside,9
2419,(house 536),Manchester,(place 1229),Trafford,27
2152,(house 226),Manchester,(place 1226),Salford,27
2105,(house 829),Salford,(place 1226),Salford,27
2624,(house 771),Tameside,(house 771),Tameside,2
2387,(house 522),Manchester,(place 1227),Bury,27
1902,(house 991),Trafford,(place 1227),Bury,27
2562,(place 1225),Tameside,(house 786),Tameside,14
1510,(place 1231),Oldham,(place 1230),Rochdale,14
2498,(place 1228),Manchester,(place 1228),Manchester,2
1318,(house 642),Oldham,(place 1230),Rochdale,27
2010,(house 902),Salford,(place 1226),Salford,27
1952,(place 1227),Bury,(place 1227),Bury,2
1977,(house 924),Salford,(place 1226),Salford,10
2675,(place 1225),Tameside,(place 1225),Tameside,2
2652,(place 1225),Tameside,(place 1225),Tameside,2
1340,(house 598),Oldham,(house 598),Oldham,2
2489,(place 1225),Tameside,(house 506),Manchester,14
1791,(house 1022),Trafford,(place 1228),Manchester,27
2596,(place 1225),Tameside,(place 1225),Tameside,2
1312,(house 617),Oldham,(place 1230),Rochdale,27
1942,(house 1045),Trafford,(place 1228),Manchester,27
1473,(house 1178),Rochdale,(place 1226),Salford,27
1490,(house 1101),Rochdale,(place 1231),Oldham,27
2633,(place 1225),Tameside,(place 1225),Tameside,2
1835,(house 964),Trafford,(place 1228),Manchester,27
2559,(house 810),Tameside,(place 1225),Tameside,10
2700,(place 1225),Tameside,(place 1225),Tameside,2
2361,(place 1225),Tameside,(house 488),Manchester,13
2689,(place 1225),Tameside,(place 1225),Tameside,2
2423,(place 1228),Manchester,(place 1228),Manchester,2
2438,(house 256),Manchester,(place 1228),Manchester,27
2158,(place 1229),Trafford,(place 1228),Manchester,6
1897,(house 983),Trafford,(place 1228),Manchester,27
2612,(house 681),Tameside,(house 681),Tameside,2
1812,(place 1231),Oldham,(place 1231),Oldham,2
2528,(house 789),Tameside,(place 1225),Tameside,9
2692,(house 703),Tameside,(place 1225),Tameside,10
1805,(house 1022),Trafford,(place 1228),Manchester,27
1761,(house 1041),Trafford,(place 1228),Manchester,27
2680,(house 771),Tameside,(house 771),Tameside,2
2504,(place 1225),Tameside,(place 1225),Tameside,2
2011,(house 829),Salford,(place 1226),Salford,27
2092,(house 914),Salford,(place 1227),Bury,27
2326,(house 447),Manchester,(place 1225),Tameside,27
1612,(house 167),Bury,(place 1231),Oldham,27
2397,(house 488),Manchester,(house 488),Manchester,2
2536,(place 1225),Tameside,(place 1225),Tameside,2
1582,(house 1174),Rochdale,(place 1226),Salford,27
1856,(house 1019),Trafford,(place 1228),Manchester,27
1605,(place 1226),Salford,(place 1227),Bury,15
2221,(place 1225),Tameside,(house 470),Manchester,14
1568,(house 1111),Rochdale,(place 1231),Oldham,27
1310,(place 1230),Rochdale,(house 607),Oldham,14
1307,(house 642),Oldham,(place 1230),Rochdale,27
